PitchId,GamePk,PitcherHand,PitchCall,PitchType,BatterId,PitcherId,BatterSide,Inning,IsTop,Balls,Strikes,Outs,PostBalls,PostStrikes,PostOuts,PitchNumber,AtBatNumber,AwayTeamID,VenueID,HomeTeamID,StrikeZoneTop,StrikeZoneBottom,ReleaseExtension,ReleaseAngle,ReleaseSpinAxis,ReleasePositionX,ReleasePositionY,ReleasePositionZ,ReleaseSpeed,ReleaseDirection,ReleaseSpinRate,TrajectoryHorizontalBreak,TrajectoryVerticalBreakInduced,TrajectoryZoneSpeed,TrajectoryVerticalApproachAngle,TrajectoryPfxHorz,TrajectoryPfxVert,TrajectoryEffectiveVelocity,TrajectoryHorizontalApproachAngle,TrajectoryVerticalBreak,TrajectoryLocationX,TrajectoryLocationY,TrajectoryLocationZ,SpinVectorX,SpinVectorY,SpinVectorZ,SpinFitError,TrajectoryZoneTime,TrajectoryPolynomialX0,TrajectoryPolynomialX1,TrajectoryPolynomialX2,TrajectoryPolynomialY0,TrajectoryPolynomialY1,TrajectoryPolynomialY2,TrajectoryPolynomialZ0,TrajectoryPolynomialZ1,TrajectoryPolynomialZ2,TrajectoryX0,TrajectoryX1,TrajectoryX2,TrajectoryV0,TrajectoryV1,TrajectoryV2,TrajectoryA0,TrajectoryA1,TrajectoryA2
410,1,R,field_out,FF,28,6,R,6,0,0,2,2,0,2,3,3,51,1,1,2,3.319999933,1.50999999,5.868690968,-0.546995223,223.7418213,-1.714175105,54.63130951,5.669586658,99.69214522,-2.770085812,2181.126465,0.8418172,0.637645841,91.36910248,-4.342483044,-0.510792553,0.35873431,98.28291321,-0.872411489,-1.686150789,0.018809019,1.416666627,3.475530386,-1462.507813,-812.0175171,-1399.646729,0.146629229,0.380067915,-1.690079927,6.958018303,-6.477120399,54.13475418,-143.8058014,13.41628265,5.664979458,-1.374542952,-11.54040051,-1.495061398,50.00427628,5.615820408,6.58454895,-143.0322266,-2.039959908,-12.9542408,26.83256531,-23.08080101
50,1,L,field_out,FF,21,11,R,2,1,0,1,2,0,1,3,2,15,1,1,2,3.470000029,1.590000033,6.593269825,-1.219503164,128.476593,1.855452895,53.90673065,5.404361725,93.59021966,2.959993839,2305.317627,-0.634130538,0.620848238,86.4108963,-5.690047264,0.400012344,0.361868888,93.9180603,1.532092452,-1.992022634,-0.224670887,1.416666627,2.294950724,-1047.559082,1574.740723,1318.067261,0.141657457,0.403014898,1.867152572,-7.0090518,4.512525082,54.13320923,-135.5515442,11.76794243,5.409223557,-2.889416695,-12.00457096,1.657237649,50.00309372,5.309747696,-6.733129501,-134.8319855,-3.623446465,9.025050163,23.53588486,-24.00914192
351,1,R,ball,FF,30,6,L,6,0,2,1,1,3,1,1,4,50,1,1,2,3.619999886,1.679999948,5.604265213,-1.348849297,224.1037598,-1.874468803,54.89573669,5.507437706,100.1030494,-1.426471829,2258.489258,1.066474438,0.589884162,91.30561066,-5.254932404,-0.61052388,0.348745644,97.79955292,0.984345496,-1.734546781,-1.608956337,1.416666627,2.513939381,-1516.277832,-801.2768555,-1469.568115,0.335086197,0.380119771,-1.855258226,3.586798429,-7.731351852,54.13259506,-144.0378571,14.08201027,5.4897995,-3.392597437,-11.67039108,-1.758528233,50.00314331,5.382616043,3.141906023,-143.2275238,-4.064157486,-15.4627037,28.16402054,-23.34078217
250,1,L,force_out,FF,20,4,L,7,0,0,1,1,0,1,2,2,57,1,1,2,3.49000001,1.600000024,5.87265873,-1.643719673,132.7964325,2.443377018,54.62734222,5.767518044,92.04568526,3.629199505,2030.225586,-0.855795622,0.556794643,86.86038971,-6.199345589,0.533948421,0.33588019,93.11244202,1.70279789,-2.032426834,-0.075981185,1.416666627,2.208227873,-1225.609741,931.4002075,1323.703247,0.225724086,0.401186883,2.411940575,-8.639393806,6.076943874,54.1328125,-136.2114716,11.98611546,5.753464222,-3.916604996,-12.26427174,2.154919147,50.00305939,5.623065472,-8.269640923,-135.4821777,-4.662826538,12.15388775,23.97223091,-24.52854347
429,1,L,pickoff_attempt_1b,NULL,26,14,R,10,1,1,1,2,1,1,2,2,83,1,1,2,3.359999895,1.700000048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,1,L,pickoff_attempt_1b,NULL,26,14,R,10,1,1,1,2,1,1,2,2,83,1,1,2,3.359999895,1.700000048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1,R,ball,FF,7,6,R,6,0,1,0,0,2,0,0,2,49,1,1,2,4,1.75,5.911659241,-1.539174914,228.926651,-1.997786641,54.58834457,5.433176041,96.231713,-1.244474888,2060.37915,0.958480716,0.544377625,89.68710327,-5.759707451,-0.545820892,0.325708508,96.29455566,0.917275012,-1.879998922,-1.801092744,1.416666627,2.124540329,-1338.018066,-312.9045105,-1535.239502,0.145214066,0.388205945,-1.987833142,3.0572474,-6.636201382,54.13321686,-140.7339172,12.71733761,5.42107439,-3.782431126,-12.13089085,-1.903686166,50.00662994,5.299385548,2.666409969,-139.9849243,-4.496876717,-13.27240276,25.43467522,-24.26178169
449,1,R,called_strike,FF,28,6,R,6,0,0,1,2,0,2,2,2,51,1,1,2,3.390000105,1.590000033,5.969126225,-0.953855455,224.0158386,-1.888403773,54.53087616,5.200703621,101.624039,-3.627162695,2190.428223,0.973283708,0.403540343,91.50189972,-5.266915798,-0.599466383,0.239128113,98.49575806,-1.434351325,-1.91862452,0.50527364,1.416666627,2.397853136,-1449.39856,-857.8929443,-1400.442627,0.129718736,0.37993443,-1.863198757,9.122682571,-7.603376389,54.13407135,-143.9121399,13.5787487,5.19418478,-2.400868177,-13.05269814,-1.606772065,50.00066376,5.114213467,8.684657097,-143.1298828,-3.15282464,-15.20675278,27.15749741,-26.10539627
126,1,R,ball,SI,17,8,R,10,0,0,0,1,1,0,1,1,85,1,1,2,3.410000086,1.590000033,5.505644321,-2.730452538,236.1964874,-3.108078718,54.99435806,6.317629814,99.38912175,-5.21273613,2256.558105,1.213743925,0.303112864,90.61354065,-7.370248318,-0.767074049,0.226133406,96.50046539,-2.478991985,-2.076066494,0.566458046,1.416666627,1.686689973,-1159.515015,-865.0634766,-1731.832886,0.125701725,0.384570301,-3.029302835,12.99932384,-9.489161491,54.13415909,-142.4875946,14.05378723,6.276943684,-6.823668003,-13.29377556,-2.659680367,50.00675201,6.06749773,12.44709873,-141.6697388,-7.597303391,-18.97832298,28.10757446,-26.58755112
131,1,R,ball,SI,17,8,R,10,0,1,0,1,2,0,1,2,85,1,1,2,3.380000114,1.590000033,5.568830967,-3.093090296,231.8624878,-3.131792068,54.93117142,6.20021534,99.22858452,-5.360489368,2283.476563,1.230068922,0.471743673,90.16451263,-7.396825314,-0.782319248,0.328227758,96.22485352,-2.588015556,-1.92646718,0.65998435,1.416666627,1.382076263,-1086.675659,-1455.295898,-1384.021484,0.219847858,0.386105359,-3.056611776,13.33019257,-9.594099045,54.13272476,-142.0642853,14.31919861,6.157285213,-7.710464001,-12.06191063,-2.676188946,50.00371552,5.92227602,12.77035141,-141.228714,-8.414308548,-19.18819809,28.63839722,-24.12382126
45,1,R,ball,SI,17,8,R,10,0,2,0,1,3,0,1,3,85,1,1,2,3.369999886,1.590000033,5.522788048,-2.77850461,229.0810699,-3.060466051,54.97721481,6.273049355,98.024553,-6.27407074,2313.236084,1.25341785,0.138345569,90.14655304,-7.85149765,-0.807436585,0.138723016,95.76741791,-3.460713863,-2.27884984,1.575104833,1.416666627,1.395044684,-1153.436035,-1499.984497,-1330.674072,0.160131082,0.387630552,-2.967500925,15.53160191,-9.835902214,54.13433838,-141.2696075,13.58660507,6.232431889,-6.897423267,-14.40018463,-2.520869017,50.00680161,6.017974854,14.95426559,-140.4721069,-7.742668629,-19.67180443,27.17321014,-28.80036926
154,1,R,walk,FC,17,8,R,10,0,3,0,1,4,0,1,4,85,1,1,2,3.430000067,1.590000033,5.461967945,-3.000361204,223.1811981,-3.155388355,55.03803253,6.271074772,95.32519294,-5.049137115,2519.427246,-0.198927745,0.756772757,88.12142944,-6.956348419,0.015258709,0.474581629,93.24876404,-5.494150162,-1.78703475,1.781103015,1.416666627,1.673816204,-853.3930054,-2231.110352,-800.8624878,0.112460718,0.397652984,-3.075594425,12.14349747,0.175803185,54.1342926,-137.4431152,12.24604416,6.224006653,-7.232020378,-10.58861732,-2.709308147,50.00151443,5.996335983,12.15410233,-136.7044067,-7.87074852,0.351606369,24.49208832,-21.17723465
55,1,R,pickoff_attempt_1b,NULL,7,8,R,10,0,0,0,1,0,0,1,0,86,1,1,2,3.359999895,1.700000048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,1,R,ball,SI,7,8,R,10,0,0,0,1,1,0,1,1,86,1,1,2,3.890000105,1.850000024,5.510385036,-2.763041973,237.6006927,-3.027630806,54.98961639,6.184634209,97.88292229,-4.941017151,2308.154297,1.032052398,0.393691778,90.25046539,-7.247143269,-0.660336375,0.274143279,96.05914307,-2.617753983,-2.007833242,0.571995497,1.416666627,1.591634393,-1133.273315,-924.2193604,-1785.80127,0.276617706,0.38637203,-2.953503609,12.25199986,-8.094211578,54.13507843,-141.7211914,13.65074348,6.143725395,-6.865202904,-12.72458363,-2.602057695,50.00141144,5.932031155,11.77832603,-140.922348,-7.609846115,-16.18842316,27.30148697,-25.44916725
249,1,R,pickoff_attempt_1b,NULL,7,8,R,10,0,2,0,1,2,0,1,2,86,1,1,2,3.359999895,1.700000048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,1,R,blocked_ball,SL,7,8,R,10,0,1,0,1,2,0,1,2,86,1,1,2,3.859999895,1.74000001,5.534218788,-2.447153568,35.7702713,-3.184881926,54.96578217,6.293241024,87.02068694,-4.072237492,2369.220215,-1.301784158,-0.220224649,80.09926605,-9.811824799,0.623666823,-0.063554376,84.61369324,-7.002343655,-3.318444729,1.929003119,1.416666627,0.686921716,927.2255859,-2075.385742,668.005127,0.196869284,0.438852191,-3.126015663,8.925118446,5.909983158,54.13476944,-125.3635864,11.92506027,6.258390903,-5.371208668,-16.68976402,-2.824584961,50.00453186,6.062642097,9.316198349,-124.5744705,-6.475615978,11.81996632,23.85012054,-33.37952805
612,1,R,grounded_into_double_play,SI,7,8,R,10,0,2,0,1,2,0,3,3,86,1,1,2,3.549999952,1.629999995,5.525490761,-1.909074068,233.937088,-3.184086323,54.97451019,6.204502106,97.60056071,-5.041289806,2268.57373,1.04301095,0.198151767,89.6831131,-6.905379295,-0.667336285,0.149089143,95.51832581,-2.694579124,-2.231910229,0.4978019,1.416666627,2.187796831,-1149.240845,-1155.474487,-1578.147705,0.154421747,0.388660878,-3.109755993,12.42517948,-8.087151527,54.13468552,-140.8513031,13.39831734,6.176923275,-4.713082314,-14.2815752,-2.751446009,50.00523758,6.026014328,11.94904995,-140.0624695,-5.553907394,-16.17430305,26.79663467,-28.56315041
278,2,R,ball,FF,19,7,R,1,1,0,0,0,1,0,0,1,1,1,2,1,3.230000019,1.5,6.505908966,-3.498229742,193.0052795,-0.436012954,53.99409103,5.668459892,95.82955881,-1.206437707,2553.112061,0.128529727,1.339145184,85.72026825,-6.380988598,-0.097273476,0.812302947,93.6876297,-0.914262712,-1.278117299,0.542743742,1.416666627,1.176107407,-1830.163452,-1729.220581,-422.7039795,0.238841236,0.403353453,-0.4389503,2.874027967,-1.091343999,54.13360977,-136.4723206,14.31033039,5.676999092,-8.344621658,-6.976652145,-0.352728784,50.00485611,5.417313099,2.807705402,-135.6026459,-8.768604279,-2.182687998,28.62066078,-13.95330429
256,2,R,field_out,FF,19,7,R,1,1,1,0,0,1,0,1,2,1,1,2,1,3.289999962,1.49000001,6.415337086,-2.913981915,200.1224365,-0.409550548,54.08466339,5.741928101,96.01395334,-0.895395398,2544.785889,0.266539454,1.405084014,85.62705231,-5.63700676,-0.166746691,0.837542951,93.70083618,-0.288466573,-1.202927709,0.147054926,1.416666627,1.858059287,-1794.536133,-1680.257202,-657.5036621,0.199136615,0.402639985,-0.41033262,2.139437437,-1.875385404,54.13471985,-136.8900909,14.79342842,5.744477272,-6.968895435,-6.664625168,-0.347229451,50.00053024,5.527201176,2.025774479,-135.9934998,-7.372823715,-3.750770807,29.58685684,-13.32925034
261,2,R,ball,FF,24,7,L,1,1,0,0,1,1,0,1,1,2,1,2,1,3.339999914,1.450000048,6.567461491,-2.795450926,201.3465118,-0.394623399,53.93254089,5.659292698,95.90047306,-2.08525157,2494.013672,0.552685738,1.500853896,85.82026672,-5.238336086,-0.354682267,0.894138217,94.5267334,-0.823453605,-1.075917244,0.964810193,1.416666627,2.019150019,-1865.972168,-1485.407593,-729.2576294,0.249742553,0.400221169,-0.401964664,5.028721333,-4.031951427,54.1343689,-138.1115417,15.96698093,5.669168472,-6.748258114,-5.926087379,-0.254731774,50.00539017,5.461387157,4.786487103,-137.1522675,-7.104289532,-8.063902855,31.93396187,-11.85217476
301,2,R,ball,FF,24,7,L,1,1,1,0,1,2,0,1,2,2,1,2,1,3.430000067,1.539999962,6.379841805,-0.781177819,205.3499603,-0.54898113,54.12015915,5.682226658,94.48461487,-0.520036995,2497.874512,0.411709458,1.484798312,84.60249329,-3.409583569,-0.238987908,0.834963739,93.12717438,0.420778781,-1.152006388,-0.482315272,1.416666627,3.811600447,-1755.759033,-1569.957642,-831.817627,0.22620371,0.404856503,-0.549110234,1.239613295,-2.654345512,54.13438797,-136.5723267,15.69920349,5.682420731,-1.862236261,-6.814046383,-0.513932943,50.00387955,5.619625568,1.078342676,-135.6184845,-2.27623868,-5.308691025,31.39840698,-13.62809277
593,2,R,foul,FF,24,7,L,1,1,2,0,1,2,1,1,3,2,1,2,1,3.549999952,1.629999995,6.469217777,-1.707994819,202.2545929,-0.437322348,54.03078461,5.71382761,92.30566164,-0.855430603,2453.709473,0.34568879,1.499463797,84.74638367,-4.285147667,-0.211302802,0.866830647,93.40013123,-0.065022647,-1.130503416,0.002562845,1.416666627,3.014467001,-1764.39624,-1544.769897,-721.9989014,0.17167972,0.404331237,-0.438877255,2.042894363,-2.352318764,54.13500214,-136.8206024,15.91967583,5.716939449,-4.080303669,-6.43903923,-0.379137188,50.00395584,5.587394714,1.900206804,-135.8549347,-4.470884323,-4.704637527,31.83935165,-12.87807846
321,2,R,ball,CU,24,7,L,1,1,2,1,1,3,1,1,4,2,1,2,1,3.359999895,1.440000057,6.168703079,2.702253103,30.30891228,-0.551065028,54.33129883,5.651389122,79.73083699,1.265396476,2596.235596,-1.036712646,-1.002845049,71.12451935,-8.197733879,0.601710975,-0.619605899,77.40652466,-1.105968595,-4.790476799,-0.683183074,1.416666627,3.358430624,2018.895386,-1127.697754,1180.168579,0.114913948,0.485228151,-0.55542773,-2.519465685,4.649723053,54.13438416,-114.0601273,11.15916729,5.660746098,5.384747505,-20.87586403,-0.640866578,50.00304413,5.828897953,-2.181180954,-113.2482529,3.865950108,9.299446106,22.31833458,-41.75172806
500,2,R,field_out,FF,24,7,L,1,1,3,1,1,3,1,2,5,2,1,2,1,3.549999952,1.629999995,6.401722431,-1.412592769,198.9754639,-0.479524285,54.09827805,5.616623878,94.65976311,-1.637997746,2404.279297,0.170258254,1.424956799,84.6156311,-4.225708008,-0.13015455,0.813483238,92.66230774,-1.250915527,-1.240382791,0.856733322,1.416666627,3.07712841,-1451.742065,-1850.357544,-499.1798096,0.183157176,0.407041252,-0.480523705,3.86871767,-1.433286548,54.13323212,-135.2876129,14.18990612,5.617486477,-3.337474108,-7.133329868,-0.363483012,50.00671768,5.508680344,3.780857325,-134.4177704,-3.774746656,-2.866573095,28.37981224,-14.26665974
574,2,R,ball,FC,21,7,R,1,1,0,0,2,1,0,2,1,3,1,2,1,3.339999914,1.629999995,6.392545223,-1.609725118,59.14722824,-0.611507297,54.10745621,5.622745037,88.92663066,-1.013279915,2696.713379,-0.339924753,-0.231810123,79.37902832,-9.104650497,0.164602816,-0.092666142,85.81404114,-1.784259319,-3.338541508,0.660362959,1.416666627,0.803453803,434.3548279,-2560.254883,727.1135254,0.113724396,0.439454556,-0.611969531,2.21123147,1.556525469,54.13358307,-125.0207672,11.5153265,5.623479843,-3.513932705,-16.9625473,-0.536956668,50.00180054,5.488352776,2.314474106,-124.2569656,-4.639040947,3.113050938,23.030653,-33.9250946
396,2,R,ball,FC,21,7,R,1,1,1,0,2,2,0,2,2,3,1,2,1,3.289999962,1.570000052,6.349709034,-1.434695482,88.25085449,-0.573119342,54.15029144,5.608247757,87.32074007,-1.630475998,2527.975098,-0.387580693,-0.045390673,79.34143829,-8.493689537,0.176188663,0.007424652,85.97341156,-2.5105865,-3.135841608,1.315509677,1.416666627,1.151677847,21.46394348,-2428.20459,702.8654175,0.168619335,0.438301593,-0.572655559,3.574384451,1.673570991,54.13399887,-125.5718384,12.08226395,5.607839584,-3.146270037,-16.01777267,-0.452878356,50.00328445,5.486569405,3.684928417,-124.7737732,-4.204286575,3.347141981,24.16452789,-32.03554535
291,2,R,foul_tip,SI,21,7,R,1,1,2,0,2,2,1,2,3,3,1,2,1,3.470000029,1.590000033,6.523098469,-2.236226797,200.6246948,-0.596380472,53.97690201,5.585100651,95.39233598,-1.273336291,2357.534424,1.184283614,0.77311331,85.30194092,-6.459733486,-0.677943528,0.474255681,93.27403259,1.420633197,-1.869006038,-0.61231631,1.416666627,1.663576603,-1507.970093,-1721.011475,-567.5507202,0.446620584,0.405264288,-0.599841833,3.020478725,-7.529061317,54.13305664,-135.8888397,14.32649708,5.591214657,-5.307681561,-10.8173008,-0.514721155,50.00177383,5.419267654,2.561007977,-135.0145416,-5.967821121,-15.05812263,28.65299416,-21.63460159
347,2,R,field_out,SI,21,7,R,1,1,2,1,2,2,1,3,4,3,1,2,1,3.470000029,1.590000033,6.419671535,-0.862634242,198.9898071,-0.506904483,54.0803299,5.611174583,94.6635549,-1.239127994,2327.111328,1.211655855,0.715674639,85.32294464,-5.210526466,-0.690821648,0.411023974,93.20135498,1.513405323,-1.920817733,-0.579428077,1.416666627,2.897402525,-1440.936279,-1758.768188,-495.8676453,0.179086849,0.404832512,-0.508085728,2.938943863,-7.694961548,54.13499451,-135.8720245,13.94711018,5.611999989,-2.04629612,-11.50892162,-0.425606161,50.00387192,5.538881779,2.469109535,-135.0204468,-2.749000788,-15.3899231,27.89422035,-23.01784325
577,2,R,field_out,FF,11,1,L,7,0,0,1,2,0,1,3,2,54,1,2,1,3.319999933,1.50999999,6.066511154,-1.213455081,222.0197906,-3.37385869,54.43349075,5.445916176,95.4025708,-4.516934872,2512.831543,0.730188012,1.546737313,85.79987335,-3.555229187,-0.508930922,0.880174994,93.63726044,-2.857836962,-1.03207159,0.084221981,1.416666627,3.290864468,-1610.845703,-1269.991943,-1451.419556,0.19460617,0.40037939,-3.350212812,10.89386749,-5.784304619,54.13444519,-137.8986053,15.55695724,5.439591885,-2.930062056,-6.085894585,-3.028075457,50.00464249,5.346047878,10.54583931,-136.9625702,-3.296236753,-11.56860924,31.11391449,-12.17178917
287,2,R,ball,FF,11,1,L,4,0,0,0,2,1,0,2,1,29,1,2,1,3.019999981,1.269999981,6.232195854,-2.528872252,220.4526215,-3.158506155,54.26780701,5.68108654,93.93094615,-5.743097305,2469.548828,0.797304153,1.51247251,86.29299164,-4.949778557,-0.556533754,0.887439013,93.60233307,-3.948044777,-1.083643556,1.359570622,1.416666627,2.263215065,-1574.35144,-1348.378174,-1342.372925,0.169374838,0.401720673,-3.145071507,13.74514771,-6.302336216,54.13427353,-136.6683655,13.5376749,5.675165653,-6.066521645,-6.041061878,-2.734379768,50.00564957,5.485804081,13.36270237,-135.8468475,-6.433112621,-12.60467243,27.07534981,-12.08212376
210,2,R,field_out,FF,6,1,L,7,0,3,2,0,3,2,1,6,52,1,2,1,4.369999886,1.529999971,6.158536434,-3.016105413,227.4695435,-3.326688528,54.341465,5.41705513,96.85357206,-4.900856495,2508.275146,0.927197158,2.480372787,88.69065857,-5.216475487,-0.603084981,0.874243617,95.90171051,-2.813480377,-0.985984981,0.28430447,1.416666627,1.642379045,-1606.603271,-801.7247925,-1751.430176,0.23531197,0.391552657,-3.30880332,11.9946537,-7.197217941,54.13303757,-139.8870087,13.41131687,5.406046867,-7.397642612,-5.655741692,-2.960067511,50.00413132,5.182121754,11.56815052,-139.0922546,-7.732798576,-14.39443588,26.82263374,-11.31148338
128,2,R,called_strike,FF,5,1,L,2,0,1,1,0,1,2,0,3,10,1,2,1,3.329999924,1.549999952,5.990053177,-3.352828741,222.2121582,-3.217387915,54.50994873,5.812950134,95.05801565,-4.28824091,2447.738525,0.920148432,1.448146582,86.81694794,-5.822595596,-0.600850403,0.874235034,94.08164215,-2.201738119,-1.099275589,-0.156400561,1.416666627,1.603245974,-1740.2052,-686.4025879,-1578.594849,0.154137388,0.39793542,-3.189210892,10.37613487,-6.92265892,54.13474655,-138.378006,14.82293415,5.790957451,-8.12960434,-6.016030312,-2.884655237,50.00362015,5.542079449,9.961102486,-137.4893341,-8.490282059,-13.84531784,29.6458683,-12.03206062
196,2,R,foul,FF,8,1,R,3,0,0,2,0,0,2,0,4,18,1,2,1,3.299999952,1.5,6.100989342,-2.502397299,220.4998169,-3.201951504,54.39901352,5.776088715,96.62087674,-4.989912033,2424.950684,0.836508691,1.446629763,87.4289856,-4.88687849,-0.571319401,0.854516864,95.02923584,-3.096143484,-1.060187221,0.587613642,1.416666627,2.400351763,-1664.919312,-1042.324951,-1421.966309,0.136140361,0.394751191,-3.178784609,12.18171597,-6.689073563,54.13389969,-139.5205688,15.1288023,5.764482975,-6.120645523,-6.083604813,-2.822888136,50.00348282,5.57733345,11.78404808,-138.6211548,-6.482317448,-13.37814713,30.2576046,-12.16720963
253,2,R,called_strike,FF,5,1,L,2,0,0,0,0,0,1,0,1,10,1,2,1,3.329999924,1.5,5.970777512,-3.124252081,218.7295685,-3.136843681,54.5292244,5.948509693,95.07111801,-3.554486513,2446.714111,0.900281787,1.443293571,85.95262146,-5.736883163,-0.570073187,0.861635625,93.01068878,-1.51394546,-1.161136746,-0.737858355,1.416666627,1.888354897,-1815.692627,-754.4541626,-1456.18335,0.160844192,0.40236342,-3.112209797,8.488072395,-6.42966032,54.13340378,-136.6460876,13.98937798,5.926922798,-7.472873211,-6.372949123,-2.860924244,50.00587082,5.694643974,8.097878456,-135.7971191,-7.85962534,-12.85932064,27.97875595,-12.74589825
5,2,R,called_strike,FF,31,1,R,1,0,3,0,0,3,1,0,4,4,1,2,1,3.25,1.440000057,6.03869915,-1.65767014,221.7762909,-3.3201015,54.46130371,5.716268539,94.48936046,-4.588565826,2468.132568,0.746779799,1.41055429,85.69359589,-4.351904392,-0.513813496,0.813866019,93.15631866,-2.896312475,-1.19211638,0.190533191,1.416666627,2.988996744,-1657.742065,-1072.535034,-1480.958374,0.125094444,0.402227491,-3.293706179,10.99239922,-5.792838573,54.13274765,-136.9645844,14.67241764,5.706771851,-3.976483345,-6.912328243,-2.966486931,50.00299454,5.580158234,10.6416769,-136.0762634,-4.394983768,-11.58567715,29.34483528,-13.82465649
455,2,R,called_strike,FF,11,1,L,4,0,3,0,2,3,1,2,4,29,1,2,1,3.00999999,1.460000038,6.040560722,-2.918943167,222.7150116,-3.194579601,54.45944214,5.773105145,95.69849151,-3.998541117,2512.637939,1.106506944,1.385631204,87.33435059,-5.475040436,-0.692154348,0.825332046,94.64098358,-1.492319703,-1.136156917,-0.593159735,1.416666627,1.932237148,-1785.155273,-640.4216919,-1648.159668,0.191915512,0.395928204,-3.171728611,9.704810143,-8.062299728,54.13309479,-138.8360443,14.36306858,5.756464005,-7.096425533,-6.472043991,-2.889223814,50.00163651,5.538868904,9.22329998,-137.978241,-7.482960224,-16.12459946,28.72613716,-12.94408798
213,2,R,foul,FF,25,1,L,1,0,0,0,1,0,1,1,1,5,1,2,1,3.289999962,1.49000001,6.076531887,-2.025895357,224.2278595,-3.317728996,54.42346954,5.734277725,95.3801604,-5.475993156,2427.051514,0.811280429,1.374396801,86.53408813,-4.717719555,-0.561175287,0.800612152,93.74872589,-3.646589041,-1.198944449,0.952764511,1.416666627,2.660223722,-1595.096191,-967.1880493,-1552.67334,0.149388865,0.399954706,-3.289855957,13.17070866,-6.408117771,54.13295746,-137.3863983,13.9466114,5.723987103,-4.882089138,-6.946254253,-2.898584127,50.00343323,5.570477962,12.78397751,-136.5447083,-5.301297665,-12.81623554,27.89322281,-13.89250851
66,2,R,foul,FF,6,1,L,2,0,2,2,0,2,2,0,5,11,1,2,1,3.369999886,1.529999971,6.082715988,-0.946281075,220.5900879,-3.230049133,54.41728592,5.661689758,98.43191749,-4.134979248,2367.580811,0.848492563,1.360473394,87.32034302,-3.541306973,-0.555988908,0.767354488,95.0026474,-2.212589979,-1.146081567,-0.246772557,1.416666627,3.640182972,-1604.432495,-1068.401123,-1374.683594,0.129129812,0.394730568,-3.209552288,10.07666397,-6.512887478,54.13407516,-139.3834229,14.76151276,5.657030106,-2.308235407,-7.096467018,-2.915535688,50.00048447,5.582079411,9.689101219,-138.5050049,-2.730524778,-13.02577496,29.52302551,-14.19293404
602,2,R,swinging_strike,FF,6,1,L,7,0,0,1,0,0,2,0,2,52,1,2,1,3.450000048,1.600000024,6.168174744,-0.222611204,221.8809662,-3.305440903,54.33182526,5.628046989,95.27748592,-4.423983574,2529.14917,0.959408522,1.343860269,85.71243286,-3.060274124,-0.625530481,0.742174685,93.53794098,-2.248710632,-1.249895096,-0.170951381,1.416666627,4.17257309,-1671.489624,-1164.6875,-1498.739746,0.176684335,0.401537985,-3.290179968,10.61086178,-7.079426289,54.13473129,-137.1499023,14.5870142,5.627295017,-0.534463406,-7.691454411,-2.97618866,50.00610733,5.604139328,10.18262959,-136.2675323,-0.999716759,-14.15885258,29.1740284,-15.38290882
124,2,R,ball,FF,5,1,L,2,0,0,1,0,1,1,0,2,10,1,2,1,3.230000019,1.379999995,6.052759171,-0.127924994,225.5054321,-3.316453695,54.44724274,5.72274971,95.17500391,-4.690538406,2382.910156,0.974312901,1.342291832,86.04670715,-2.930545807,-0.638046741,0.738696158,93.63566589,-2.484181881,-1.235275149,0.06023946,1.416666627,4.369112968,-1561.858398,-843.7058105,-1589.660156,0.124838158,0.400282979,-3.290794849,11.28044987,-7.266826153,54.13489914,-137.484787,14.44807243,5.722089767,-0.307996005,-7.67470789,-2.957294941,50.00286484,5.705827236,10.84195518,-136.6129608,-0.771102846,-14.53365231,28.89614487,-15.34941578
